uid,breed,ani_age,date,weight,is_medical,product_group,product_name,product_count,wellness_plan,visit_number,visit_more_than_once,max_num_visit,first_visit_spend,total_future_spend
2_5310,Pomeranian,8.0,2020-09-24,9.0,1,Laboratory - Antech,Antech Pre-Operative Screen w/ CBC,0,0,1,0,1,132.65,0.0
2_5310,Pomeranian,8.0,2020-09-24,9.0,1,Dentistry & Oral Surgery,Dental cleaning recommended,0,0,1,0,1,132.65,0.0
2_5311,Rottweiler-Pitbull Mix/Brown,10.0,2020-09-21,50.0,1,Professional Services,Examination,0,0,1,1,4,102.05,131.2
2_5311,Rottweiler-Pitbull Mix/Brown,10.0,2020-09-21,50.0,1,Parasite Control,Simparica Trio 22.1-44 lbs - per dose,0,0,1,1,4,102.05,131.2
2_5311,Rottweiler-Pitbull Mix/Brown,10.0,2020-09-21,50.0,1,Medication,"Doxycycline, 100 mg Tablets",0,0,1,1,4,102.05,131.2
2_5312,Pitbull/Red,11.0,2020-09-21,45.0,1,Parasite Control,Simparica Trio 88.1-132 lbs - per dose,0,0,1,1,9,170.44,1098.52
2_5313,Boston Terrier,5.0,2020-10-01,13.0,1,Parasite Control,ProHeart 6 Injection (11-22lb),0,0,1,1,2,44.72,233.4
2_5313,Boston Terrier,5.0,2020-10-01,13.0,1,Parasite Control,Proheart 6 (Moxidectin) Inventory Item,0,0,1,1,2,44.72,233.4
2_5314,pit mix,,2020-09-22,55.0,0,Grooming (Full Service),Full Service Groom,0,0,1,1,6,65.0,410.99
2_5315,Border collie/Basenji mix,13.0,2020-09-22,45.0,1,Professional Services,Examination,0,0,1,1,3,87.39,746.38
2_5315,Border collie/Basenji mix,13.0,2020-09-22,45.0,1,Medication,Cefpoderm Tablets 200mg,0,0,1,1,3,87.39,746.38
2_5318,maltipoo,,2020-09-25,16.0,1,Professional Services,Examination,0,0,1,1,2,99.98,1129.78
2_5319,Terrier mix,5.0,2020-09-22,12.0,1,Professional Services,Examination,0,0,1,1,2,146.88,149.89
2_5319,Terrier mix,5.0,2020-09-22,12.0,1,Medication,NeoPolyDex Ophthalmic Suspension 5mL,0,0,1,1,2,146.88,149.89
2_5319,Terrier mix,5.0,2020-09-22,12.0,1,Imaging,Radiograph (single),0,0,1,1,2,146.88,149.89
2_532,Black Lab,6.0,2020-09-04,0.0,0,Boarding,Boarding 09-04-2020 -> 09-06-2020,0,0,1,0,1,130.0,0.0
2_532,Black Lab,6.0,2020-09-04,0.0,0,Staff Bath,Basic Bath,0,0,1,0,1,130.0,0.0
2_532,Black Lab,6.0,2020-09-04,0.0,0,Boarding,2 DOGS 1/2 DAY LATE PICK UP 09-04-2020 -> 09-06-2020,0,0,1,0,1,130.0,0.0
2_5320,Miniature Schnauzer/mix,,2020-10-03,20.0,1,Professional Services,Examination,0,0,1,0,1,147.68,0.0
2_5320,Miniature Schnauzer/mix,,2020-10-03,20.0,1,Parasite Control,"Revolution Plus (Feline, Green), 11.1-22# - per dose",0,0,1,0,1,147.68,0.0
2_5320,Miniature Schnauzer/mix,,2020-10-03,20.0,1,Vaccinations,FVRCP (3 year),0,0,1,0,1,147.68,0.0
2_5320,Miniature Schnauzer/mix,,2020-10-03,20.0,1,Medication,Gabapentin 100mg/ml Suspension (per mL),0,0,1,0,1,147.68,0.0
2_5321,Labradoodle,,2020-09-24,67.0,1,Professional Services,Examination,0,0,1,1,2,252.34,465.82
2_5321,Labradoodle,,2020-09-24,67.0,1,Medication,Vetraseb Wipes,0,0,1,1,2,252.34,465.82
2_5321,Labradoodle,,2020-09-24,67.0,1,Medication,"Apoquel, 5.4 mg Tablets",0,0,1,1,2,252.34,465.82
2_5323,Dachshund/Jack Russell Terrier Mix,8.0,2020-09-22,23.0,1,Imaging,Radiograph (single),0,0,1,1,3,72.0,250.0
2_5325,Walker Hound/Mixed,9.0,2020-09-24,47.0,0,Boarding,Boarding 09-24-2020 -> 09-27-2020,0,0,1,1,3,150.0,190.0
2_5325,Walker Hound/Mixed,9.0,2020-09-24,47.0,0,Staff Bath,Basic Bath,0,0,1,1,3,150.0,190.0
2_5326,Cavalier King Charles Spaniel/cocker mix,,2020-09-24,20.0,1,Professional Services,Examination,0,0,1,0,1,890.93,0.0
2_5326,Cavalier King Charles Spaniel/cocker mix,,2020-09-24,20.0,1,Parasite Control,Simparica 5.5-11 lbs - per dose,0,0,1,0,1,890.93,0.0
2_5326,Cavalier King Charles Spaniel/cocker mix,,2020-09-24,20.0,1,Medication,Ostilox (Meloxicam) Oral Suspension 1.5mg/ml 10ml,0,0,1,0,1,890.93,0.0
2_5326,Cavalier King Charles Spaniel/cocker mix,,2020-09-24,20.0,1,Medication,"Ampicillin and Sulbactam, 1.5g per bottle",0,0,1,0,1,890.93,0.0
2_5326,Cavalier King Charles Spaniel/cocker mix,,2020-09-24,20.0,1,Professional Services,IV Catheterization (Surgical),0,0,1,0,1,890.93,0.0
2_5326,Cavalier King Charles Spaniel/cocker mix,,2020-09-24,20.0,0,Retail,Elizabethan Collar (12 cm),0,0,1,0,1,890.93,0.0
2_5326,Cavalier King Charles Spaniel/cocker mix,,2020-09-24,20.0,1,Surgical Services,Nail trim (Under anesthesia),0,0,1,0,1,890.93,0.0
2_5326,Cavalier King Charles Spaniel/cocker mix,,2020-09-24,20.0,1,Surgical Services,Fluid Therapy (perioperative),0,0,1,0,1,890.93,0.0
2_5326,Cavalier King Charles Spaniel/cocker mix,,2020-09-24,20.0,1,Medication,"Buprenorphine, 0.3 mg/mL Injection per mL",0,0,1,0,1,890.93,0.0
2_5326,Cavalier King Charles Spaniel/cocker mix,,2020-09-24,20.0,1,Anesthesia & Sedation,"Anesthesia Monitoring (BP, CO2, EKG, etc)",0,0,1,0,1,890.93,0.0
2_5326,Cavalier King Charles Spaniel/cocker mix,,2020-09-24,20.0,1,Anesthesia & Sedation,Nurse anesthetist (per 30 minutes),0,0,1,0,1,890.93,0.0
2_5326,Cavalier King Charles Spaniel/cocker mix,,2020-09-24,20.0,1,Anesthesia & Sedation,"Anesthesia, Inhalant (1st 30min)",0,0,1,0,1,890.93,0.0
2_5326,Cavalier King Charles Spaniel/cocker mix,,2020-09-24,20.0,1,Medication,Midazolam injection 5mg/ml (per ml),0,0,1,0,1,890.93,0.0
2_5326,Cavalier King Charles Spaniel/cocker mix,,2020-09-24,20.0,1,Medication,"Butorphanol, 10 mg/mL Injectable per mL",0,0,1,0,1,890.93,0.0
2_5326,Cavalier King Charles Spaniel/cocker mix,,2020-09-24,20.0,1,Anesthesia & Sedation,Pre-anesthetic sedation,0,0,1,0,1,890.93,0.0
2_5326,Cavalier King Charles Spaniel/cocker mix,,2020-09-24,20.0,1,Diagnostics,Comprehensive Diagnostic (ABX),0,0,1,0,1,890.93,0.0
2_5326,Cavalier King Charles Spaniel/cocker mix,,2020-09-24,20.0,1,Laboratory - In-house,Junior Screen (In-house),0,0,1,0,1,890.93,0.0
2_5326,Cavalier King Charles Spaniel/cocker mix,,2020-09-24,20.0,1,Medication,Meloxicam Injectable (5mg/ml),0,0,1,0,1,890.93,0.0
2_5326,Cavalier King Charles Spaniel/cocker mix,,2020-09-24,20.0,1,Surgical Services,Surgical Supplies (standard),0,0,1,0,1,890.93,0.0
2_5326,Cavalier King Charles Spaniel/cocker mix,,2020-09-24,20.0,1,Surgical Services,Operating room (standard),0,0,1,0,1,890.93,0.0
2_5326,Cavalier King Charles Spaniel/cocker mix,,2020-09-24,20.0,1,Medication,Propofol 10mg/ml per ml,0,0,1,0,1,890.93,0.0
2_5326,Cavalier King Charles Spaniel/cocker mix,,2020-09-24,20.0,1,Anesthesia & Sedation,Anesthetic Induction,0,0,1,0,1,890.93,0.0
2_5326,Cavalier King Charles Spaniel/cocker mix,,2020-09-24,20.0,1,Surgical Services,Pyometra (canine),0,0,1,0,1,890.93,0.0
2_5326,Cavalier King Charles Spaniel/cocker mix,,2020-09-24,20.0,1,Diagnostics,Hematology (ABX),0,0,1,0,1,890.93,0.0
2_5327,Bulldog,6.0,2020-09-25,50.0,1,Professional Services,Examination,0,0,1,1,3,241.99,167.0
2_5327,Bulldog,6.0,2020-09-25,50.0,0,Boarding,2 DOGS 1/2 DAY LATE PICK UP,0,0,1,1,3,241.99,167.0
2_5327,Bulldog,6.0,2020-09-25,50.0,0,Add- On Services,Ice Cream 09-25-2020 -> 09-27-2020,0,0,1,1,3,241.99,167.0
2_5327,Bulldog,6.0,2020-09-25,50.0,1,Vaccinations,Leptospirosis (1 year),0,0,1,1,3,241.99,167.0
2_5327,Bulldog,6.0,2020-09-25,50.0,0,Staff Bath,Basic Bath 09-25-2020 -> 09-27-2020,0,0,1,1,3,241.99,167.0
2_5327,Bulldog,6.0,2020-09-25,50.0,1,Dentistry & Oral Surgery,Dental cleaning recommended,0,0,1,1,3,241.99,167.0
2_5327,Bulldog,6.0,2020-09-25,50.0,0,Boarding,Boarding 09-25-2020 -> 09-27-2020,0,0,1,1,3,241.99,167.0
2_5327,Bulldog,6.0,2020-09-25,50.0,0,Staff Bath,Nail Trim (Kennel Staff) 09-25-2020 -> 09-27-2020,0,0,1,1,3,241.99,167.0
2_5328,German Shepherd Dog,5.0,2020-09-25,76.0,0,Boarding,Boarding (Additional Pet) 09-25-2020 -> 09-27-2020,0,0,1,1,3,50.0,122.0
2_5329,German Shepherd Dog,5.0,2020-09-25,31.0,1,Professional Services,Examination,0,0,1,1,3,247.99,51.06
2_5329,German Shepherd Dog,5.0,2020-09-25,31.0,1,Vaccinations,DHPP (3 year),0,0,1,1,3,247.99,51.06
2_5329,German Shepherd Dog,5.0,2020-09-25,31.0,1,Medication,"Dexamethasone SP, 4 mg/mL Injection",0,0,1,1,3,247.99,51.06
2_5329,German Shepherd Dog,5.0,2020-09-25,31.0,1,Laboratory - Antech,Antech Dog Wellness Profile,0,0,1,1,3,247.99,51.06
2_5329,German Shepherd Dog,5.0,2020-09-25,31.0,1,Parasite Control,Simparica Trio 22.1-44 lbs - per dose,0,0,1,1,3,247.99,51.06
2_5329,German Shepherd Dog,5.0,2020-09-25,31.0,1,Vaccinations,Canine Rabies (3 year),0,0,1,1,3,247.99,51.06
2_5329,German Shepherd Dog,5.0,2020-09-25,31.0,1,Dentistry & Oral Surgery,Dental cleaning recommended,0,0,1,1,3,247.99,51.06
2_5330,Pit bull mix,5.0,2020-09-25,35.0,1,Professional Services,Examination,0,0,1,1,5,425.98,227.01
2_5330,Pit bull mix,5.0,2020-09-25,35.0,1,Vaccinations,DHPP (3 year),0,0,1,1,5,425.98,227.01
2_5330,Pit bull mix,5.0,2020-09-25,35.0,1,Medication,"Apoquel, 16 mg Tablets",0,0,1,1,5,425.98,227.01
2_5330,Pit bull mix,5.0,2020-09-25,35.0,1,Dentistry & Oral Surgery,Dental cleaning recommended,0,0,1,1,5,425.98,227.01
2_5330,Pit bull mix,5.0,2020-09-25,35.0,1,Vaccinations,Canine Rabies (3 year),0,0,1,1,5,425.98,227.01
2_5330,Pit bull mix,5.0,2020-09-25,35.0,1,Parasite Control,Simparica Trio 44.1-88 lbs - per dose,0,0,1,1,5,425.98,227.01
2_5330,Pit bull mix,5.0,2020-09-25,35.0,1,Laboratory - Antech,Antech Dog Wellness Profile,0,0,1,1,5,425.98,227.01
2_5330,Pit bull mix,5.0,2020-09-26,35.0,0,Retail,Himalayan Dog Chews Cheese XL,0,0,1,1,5,425.98,227.01
2_5330,Pit bull mix,5.0,2020-09-26,35.0,0,Retail,Acana Singles Lamb & Apple 3.25oz 09-26-2020 -> 09-26-2020,0,0,1,1,5,425.98,227.01
2_5330,Pit bull mix,5.0,2020-09-26,35.0,0,Retail,Go Dog Ballistic Woodland Squirrel Small 09-26-2020 -> 09-26-2020,0,0,1,1,5,425.98,227.01
2_5330,Pit bull mix,5.0,2020-09-26,35.0,0,Retail,Lamb Chop Dog Toy 09-26-2020 -> 09-26-2020,0,0,1,1,5,425.98,227.01
2_5330,Pit bull mix,5.0,2020-09-26,35.0,0,Retail,Merrick Brauts-nTots Treats 09-26-2020 -> 09-26-2020,0,0,1,1,5,425.98,227.01
2_5330,Pit bull mix,5.0,2020-09-26,35.0,0,Retail,Canidae UTS GF 23.5lb Lamb 09-26-2020 -> 09-26-2020,0,0,1,1,5,425.98,227.01
2_5331,Australian Shepherd,6.0,2020-09-24,45.0,1,Professional Services,Examination,0,0,1,0,1,387.2,0.0
2_5331,Australian Shepherd,6.0,2020-09-24,45.0,1,Parasite Control,Simparica Trio 44.1-88 lbs - per dose,0,0,1,0,1,387.2,0.0
2_5331,Australian Shepherd,6.0,2020-09-24,45.0,1,Vaccinations,DHLPP (3 year),0,0,1,0,1,387.2,0.0
2_5331,Australian Shepherd,6.0,2020-09-24,45.0,1,Vaccinations,Canine Rabies (3 year),0,0,1,0,1,387.2,0.0
2_5331,Australian Shepherd,6.0,2020-09-24,45.0,1,Laboratory - In-house,Vetscan Rapid Heartworm Test,0,0,1,0,1,387.2,0.0
2_5331,Australian Shepherd,6.0,2020-09-24,45.0,1,Medication,Ostifen (Carprofen) Chewable 75mg,0,0,1,0,1,387.2,0.0
2_5334,Coonhound/Doberman mix,5.0,2020-10-07,72.75,0,Boarding,$30 Double Bubble BEN & D/C 10-07-2020 -> 10-07-2020,0,0,1,1,2,30.0,30.0
2_5336,Great Dane,4.0,2020-09-25,126.0,0,Boarding,Boarding 09-25-2020 -> 09-27-2020,0,0,1,0,1,80.0,0.0
2_5337,Boxer/Pit Mix,,2020-09-25,48.0,1,Professional Services,Examination,0,0,1,0,1,156.99,0.0
2_5337,Boxer/Pit Mix,,2020-09-25,48.0,0,Boarding,Boarding 09-25-2020 -> 09-27-2020,0,0,1,0,1,156.99,0.0
2_5337,Boxer/Pit Mix,,2020-09-25,48.0,1,Vaccinations,Canine Rabies (1 year),0,0,1,0,1,156.99,0.0
2_5338,American Bulldog mix,,2020-09-25,51.0,1,Professional Services,Examination,0,0,1,0,1,166.01,0.0
2_5338,American Bulldog mix,,2020-09-25,51.0,0,Retail,FIVE DOLLAR BAG OF TREATS,0,0,1,0,1,166.01,0.0
2_5338,American Bulldog mix,,2020-09-25,51.0,1,Medication,TrizUltra+Keto 4 oz,0,0,1,0,1,166.01,0.0
2_5338,American Bulldog mix,,2020-09-25,51.0,1,Vaccinations,Canine Rabies (1 year),0,0,1,0,1,166.01,0.0
2_5338,American Bulldog mix,,2020-09-25,51.0,1,Medication,Motazol 7.5g (generic Mometomax),0,0,1,0,1,166.01,0.0
2_5338,American Bulldog mix,,2020-09-25,51.0,1,Diagnostics,Ear Cytology,0,0,1,0,1,166.01,0.0
2_5339,boxer mix,10.0,2020-09-28,50.0,1,Professional Services,Examination,0,0,1,1,9,283.53,773.32
2_5339,boxer mix,10.0,2020-09-28,50.0,1,Medication,"Cefpodoxime Proxetil 200mg, (Per Tablet)",0,0,1,1,9,283.53,773.32
2_5339,boxer mix,10.0,2020-09-28,50.0,1,Medication,Ostifen (Carprofen) Chewable 75mg,0,0,1,1,9,283.53,773.32
2_5339,boxer mix,10.0,2020-09-28,50.0,1,Laboratory - Antech,Antech Dog Wellness Profile,0,0,1,1,9,283.53,773.32
2_5339,boxer mix,10.0,2020-09-28,50.0,1,Medication,"Gabapentin, 600 mg Tablets",0,0,1,1,9,283.53,773.32
2_5339,boxer mix,10.0,2020-09-28,50.0,1,Dentistry & Oral Surgery,Dental cleaning recommended,0,0,1,1,9,283.53,773.32
2_5340,Catahoula Mix/,5.0,2020-10-09,58.0,0,Boarding,Boarding 10-09-2020 -> 10-11-2020,0,0,1,0,1,80.0,0.0
2_5341,German Shepherd Dog,9.0,2020-09-28,72.0,1,Professional Services,Examination,0,0,1,0,1,137.99,0.0
2_5341,German Shepherd Dog,9.0,2020-09-28,72.0,1,Vaccinations,Feline Rabies (3 year),0,0,1,0,1,137.99,0.0
2_5341,German Shepherd Dog,9.0,2020-09-28,72.0,1,Vaccinations,FVRCP (3 year),0,0,1,0,1,137.99,0.0
2_5341,German Shepherd Dog,9.0,2020-09-28,72.0,1,Dentistry & Oral Surgery,Dental cleaning recommended,0,0,1,0,1,137.99,0.0
2_5343,Black Mouth Cur,15.0,2020-10-01,47.0,0,Grooming (Full Service),Full Service Groom,0,0,1,1,4,42.0,126.0
2_5344,Labrador Retriever,12.0,2020-09-29,63.0,1,Professional Services,Examination,0,0,1,0,1,49.99,0.0
2_5349,Yorkie Blck/Tan,,2020-10-09,5.0,1,Professional Services,Examination,0,0,1,0,1,49.99,0.0
2_5351,German Shepherd Dog,11.0,2020-09-30,76.0,0,Grooming (Full Service),Full Service Groom,0,0,1,1,2,40.0,40.0
2_5352,German Shepherd Dog,,2020-09-30,65.0,0,Grooming (Full Service),Full Service Groom,0,0,1,1,3,45.0,211.99
2_5354,Yorkie,,2020-11-06,10.0,0,Boarding,Boarding 11-06-2020 -> 11-09-2020,0,0,1,0,1,165.0,0.0
2_5354,Yorkie,,2020-11-06,10.0,0,Boarding,2 DOGS FULL DAY LATE PICK UP 11-06-2020 -> 11-09-2020,0,0,1,0,1,165.0,0.0
2_5355,Plott hound mix,,2020-11-06,45.0,0,Boarding,Boarding (Additional Pet) 11-06-2020 -> 11-09-2020,0,0,1,0,1,75.0,0.0
2_5356,Soft Coated Wheaten Terrier,17.0,2020-10-07,35.0,0,Boarding,Daycare 10-07-2020 -> 10-07-2020,0,0,1,0,1,15.0,0.0
2_5358,Beagle,19.0,2020-10-01,25.0,1,Professional Services,Examination,0,0,1,1,5,171.71,1071.51
2_5358,Beagle,19.0,2020-10-01,25.0,1,Parasite Control,ProHeart 6 Injection (11-22lb),0,0,1,1,5,171.71,1071.51
2_5358,Beagle,19.0,2020-10-01,25.0,0,Grooming (Full Service),Full Service Groom,0,0,1,1,5,171.71,1071.51
2_5358,Beagle,19.0,2020-10-01,25.0,1,Vaccinations,Bordetella (Intranasal),0,0,1,1,5,171.71,1071.51
2_5358,Beagle,19.0,2020-10-01,25.0,1,Parasite Control,Proheart 6 (Moxidectin) Inventory Item,0,0,1,1,5,171.71,1071.51
2_5363,boxer mix,,2020-10-02,46.0,0,Retail,Earthborn Biscuits Bison,0,0,1,1,6,71.79,635.0
2_5363,boxer mix,,2020-10-02,46.0,0,Boarding,1 DOG FULL DAY LATE CHARGE 10-02-2020 -> 10-03-2020,0,0,1,1,6,71.79,635.0
2_5363,boxer mix,,2020-10-02,46.0,0,Boarding,Boarding 10-02-2020 -> 10-03-2020,0,0,1,1,6,71.79,635.0
2_5365,German Shepherd Dog,8.0,2020-10-03,75.0,0,Grooming (Full Service),Full Service Groom,0,0,1,0,1,85.0,0.0
2_5366,Chihuahua,,2020-10-03,4.0,0,Grooming (Full Service),Full Service Groom,0,0,1,1,8,50.0,1228.0
2_5367,standard poodle,,2020-10-01,68.0,1,Professional Services,Examination,0,0,1,1,6,132.65,1359.63
2_5367,standard poodle,,2020-10-01,68.0,1,Laboratory - Antech,Antech Pre-Operative Screen w/ CBC,0,0,1,1,6,132.65,1359.63
2_5371,Havanese,,2020-10-07,10.0,0,Grooming (Full Service),Full Service Groom,0,0,1,1,5,50.0,200.0
2_5372,Australian Shepherd/border collie,11.0,2020-10-07,30.0,0,Grooming (Full Service),Full Service Groom,0,0,1,1,4,50.0,150.0
2_5374,boxer mix,,2020-10-02,51.0,1,Professional Services,Examination,0,0,1,0,1,373.86,0.0
2_5374,boxer mix,,2020-10-02,51.0,1,Medication,NeoPolyDex Ophthalmic Suspension 5mL,0,0,1,0,1,373.86,0.0
2_5374,boxer mix,,2020-10-02,51.0,1,Medication,Amoxicillin/Clavulanate 200 mg/28.5 mg per 5 mL (50 ml),0,0,1,0,1,373.86,0.0
2_5374,boxer mix,,2020-10-02,51.0,1,Medication,Buprenorphine Oral 0.6 mg/ml (per ml),0,0,1,0,1,373.86,0.0
2_5374,boxer mix,,2020-10-02,51.0,1,Imaging,"Radiographs (series, abdomen or thorax)",0,0,1,0,1,373.86,0.0
2_5374,boxer mix,,2020-10-02,51.0,1,Parasite Control,"Revolution Plus (Feline, Gold), 2.8-5.5# - per dose",0,0,1,0,1,373.86,0.0
2_5374,boxer mix,,2020-10-02,51.0,1,Medication,"Onsior (Robenacoxib) Solution For Injection, (Per mL)",0,0,1,0,1,373.86,0.0
2_5374,boxer mix,,2020-10-02,51.0,1,Professional Services,"Wound care (Minor, <10 min)",0,0,1,0,1,373.86,0.0
2_5374,boxer mix,,2020-10-02,51.0,1,Medication,Hydromorphone 2mg/ml Injectable,0,0,1,0,1,373.86,0.0
2_5375,Labrador Retriever,7.0,2020-10-05,86.0,1,Professional Services,Examination,0,3,1,1,35,279.65,4699.35
2_5375,Labrador Retriever,7.0,2020-10-05,86.0,1,Parasite Control,Simparica Trio 44.1-88 lbs - per dose,0,3,1,1,35,279.65,4699.35
2_5375,Labrador Retriever,7.0,2020-10-05,86.0,1,Medication,"Doxycycline, 100 mg Tablets",0,3,1,1,35,279.65,4699.35
2_5375,Labrador Retriever,7.0,2020-10-05,86.0,0,Boarding,Boarding 10-15-2020 -> 10-19-2020,0,3,1,1,35,279.65,4699.35
2_5376,Labrador Retriever Black,18.0,2020-10-05,70.0,1,Professional Services,Examination,0,0,1,1,3,78.93,785.0
2_5376,Labrador Retriever Black,18.0,2020-10-05,70.0,1,Medication,Ofloxacin 0.3% 5ml Ophthalmic Solution,0,0,1,1,3,78.93,785.0
2_5377,Boxer Boston Mix,6.0,2020-10-13,35.0,0,Grooming (Full Service),Full Service Groom,0,0,1,1,11,45.0,445.96
2_5380,Labrador Retriever,6.0,2020-10-05,78.0,1,Professional Services,Examination,0,0,1,1,2,204.03,285.7
2_5380,Labrador Retriever,6.0,2020-10-05,78.0,1,Parasite Control,Simparica Trio 22.1-44 lbs - per dose,0,0,1,1,2,204.03,285.7
2_5380,Labrador Retriever,6.0,2020-10-05,78.0,1,Vaccinations,Bordetella (Intranasal),0,0,1,1,2,204.03,285.7
2_5380,Labrador Retriever,6.0,2020-10-05,78.0,1,Vaccinations,DHLPP (1 year),0,0,1,1,2,204.03,285.7
2_5380,Labrador Retriever,6.0,2020-10-05,78.0,1,Vaccinations,Canine Rabies (1 year),0,0,1,1,2,204.03,285.7
2_5381,Yorkshire Terrier,5.0,2020-10-06,5.0,1,Professional Services,Examination,0,0,1,1,3,192.33,322.0
2_5381,Yorkshire Terrier,5.0,2020-10-06,5.0,1,Vaccinations,DHLPP (3 year),0,0,1,1,3,192.33,322.0
2_5381,Yorkshire Terrier,5.0,2020-10-06,5.0,1,Vaccinations,Bordetella (Intranasal),0,0,1,1,3,192.33,322.0
2_5381,Yorkshire Terrier,5.0,2020-10-06,5.0,1,Laboratory - Antech,Antech Dog Wellness Profile,0,0,1,1,3,192.33,322.0
2_5382,Basset Hound,,2020-10-05,45.0,1,Professional Services,Examination,0,0,1,0,1,226.79,0.0
2_5382,Basset Hound,,2020-10-05,45.0,1,Imaging,"Radiographs (series, abdomen or thorax)",0,0,1,0,1,226.79,0.0
2_5382,Basset Hound,,2020-10-05,45.0,1,Medication,"Doxycycline, 100 mg Tablets",0,0,1,0,1,226.79,0.0
2_5383,Pit bull terrier,7.0,2020-11-22,52.0,0,Staff Bath,Basic Bath,1,0,1,0,1,30.0,0.0
2_5383,Pit bull terrier,7.0,2020-11-22,52.0,0,Boarding,First Day Daycare Free 11-22-2020 -> 11-22-2020,1,0,1,0,1,30.0,0.0
2_5384,puggle,5.0,2020-10-05,23.0,1,Professional Services,Examination,0,0,1,0,1,208.08,0.0
2_5384,puggle,5.0,2020-10-05,23.0,1,Medication,Mirtazipine 15mg Tablets,0,0,1,0,1,208.08,0.0
2_5384,puggle,5.0,2020-10-05,23.0,1,Medication,"Cerenia, 16 mg Tablets Box of 4",0,0,1,0,1,208.08,0.0
2_5384,puggle,5.0,2020-10-05,23.0,1,Medication,"Cerenia, 10mg/mL Injection per mL",0,0,1,0,1,208.08,0.0
2_5384,puggle,5.0,2020-10-05,23.0,1,Imaging,Radiograph (single),0,0,1,0,1,208.08,0.0
2_5385,pit mix,10.0,2020-10-06,72.0,0,Staff Bath,Nail Trim (Kennel Staff),0,0,1,0,1,19.99,0.0
2_5385,pit mix,10.0,2020-10-06,72.0,0,Retail,Pet Laser Original 2 in 1,0,0,1,0,1,19.99,0.0
2_5386,Australian Cattle Dog,5.0,2020-10-05,92.59,1,Professional Services,Examination,0,0,1,1,5,232.86,604.56
2_5386,Australian Cattle Dog,5.0,2020-10-05,92.59,1,Medication,Clindamycin Liquid 25mg/ml,0,0,1,1,5,232.86,604.56
2_5386,Australian Cattle Dog,5.0,2020-10-05,92.59,1,Medication,Prednisolone Oral Solution 15mg/5ml (3mg/ml),0,0,1,1,5,232.86,604.56
2_5386,Australian Cattle Dog,5.0,2020-10-05,92.59,1,Parasite Control,"Revolution Plus (Feline, Green), 11.1-22# - per dose",0,0,1,1,5,232.86,604.56
2_5387,Bichon Frise White,,2020-10-08,12.0,1,Professional Services,Examination,0,4,1,1,14,49.99,2295.38
2_5390,Staffordshire Pit mix,7.0,2020-10-07,60.0,1,Medication,Prednisolone Oral Solution 15mg/5ml (3mg/ml),0,0,1,0,1,122.07,0.0
2_5390,Staffordshire Pit mix,7.0,2020-10-07,60.0,1,Medication,Prednisone tablets 5mg,0,0,1,0,1,122.07,0.0
2_5390,Staffordshire Pit mix,7.0,2020-10-07,60.0,1,Medication,"Cerenia, 24 mg Tablets Box of 4",0,0,1,0,1,122.07,0.0
2_5392,Golden Retriever,,2020-10-08,74.0,0,Boarding,$30 Double Bubble BEN & D/C 10-08-2020 -> 10-08-2020,0,0,1,1,2,30.0,74.0
2_5403,Chiweenie,6.0,2020-10-09,12.0,1,Professional Services,Examination,0,0,1,0,1,84.99,0.0
2_5403,Chiweenie,6.0,2020-10-09,12.0,1,Medication,Ostifen (Carprofen) Chewable 25mg,0,0,1,0,1,84.99,0.0
2_5403,Chiweenie,6.0,2020-10-09,12.0,1,Medication,Cefpodoxime Tablets 100mg (Per Tablet),0,0,1,0,1,84.99,0.0
2_5404,Lab/Terrier Mix,,2020-10-13,63.0,1,Professional Services,Examination,0,0,1,1,2,189.06,235.7
2_5404,Lab/Terrier Mix,,2020-10-13,63.0,1,Medication,"Apoquel, 16 mg Tablets",0,0,1,1,2,189.06,235.7
2_5404,Lab/Terrier Mix,,2020-10-13,63.0,1,Medication,Cefpodoxime Tablets 100mg (Per Tablet),0,0,1,1,2,189.06,235.7
2_5404,Lab/Terrier Mix,,2020-10-13,63.0,1,Parasite Control,Simparica 22.1-44 lbs - per dose,0,0,1,1,2,189.06,235.7
2_5404,Lab/Terrier Mix,,2020-10-13,63.0,1,Medication,"Dexamethasone SP, 4 mg/mL Injection",0,0,1,1,2,189.06,235.7
2_5405,Siamese Mix,9.0,2020-10-12,13.0,1,Professional Services,Examination,0,14,1,1,10,217.69,731.63
2_5405,Siamese Mix,9.0,2020-10-12,13.0,0,Staff Bath,Ear Cleaning,0,14,1,1,10,217.69,731.63
2_5405,Siamese Mix,9.0,2020-10-12,13.0,1,Diagnostics,Ear Cytology,0,14,1,1,10,217.69,731.63
2_5405,Siamese Mix,9.0,2020-10-12,13.0,1,Medication,Cefpoderm Tablets 200mg,0,14,1,1,10,217.69,731.63
2_5405,Siamese Mix,9.0,2020-10-12,13.0,1,Parasite Control,Simparica 44-88 lbs - per dose,0,14,1,1,10,217.69,731.63
2_5405,Siamese Mix,9.0,2020-10-12,13.0,1,Medication,"Osurnia Otic gel, 2 x 1mL doses (Per Pack)",0,14,1,1,10,217.69,731.63
2_5405,Siamese Mix,9.0,2020-10-12,13.0,1,Medication,Prednisone tablets 20mg,0,14,1,1,10,217.69,731.63
2_5407,Brittany Spaniel,,2020-10-16,45.0,1,Professional Services,Examination,0,0,1,0,1,107.99,0.0
